x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,population_sizes
0.003511258962470428,0.00041527074084465204,0.0006459030365529685,0.00038382822070998833,0.00034818159272928854,0.0003204361113570185,0.00020173070610294872,9.039951992175591e-6,0.00032453202378329867,1.8364577363452033e-6,0.0,0.0008648823574632732,0.0010090645534280936,5.0766140391416714e-5,0.00045348417723551564,5.898637002652519e-8,0.001033444475907055,0.0002181939768502331,0.00013445136198975442,0.0003690791135592135,0.0001530798872358272,0.00044432735806514915,0.00013947135187966815,0.0001766545538153303,0.0009968830691666666,0.00039926042489804445,0.00019193473987786608,0.00037099820443397863,1.5609795361369455e-7,0.0008875796468166687,1875000
0.004766884509642268,0.00039809879028930735,0.00016380381169985128,4.1193176795937565e-6,2.8603013838640973e-6,0.00047775844966784213,1.5613574719629492e-6,3.0382852672492634e-6,5.593300572118999e-5,3.6291931003675076e-6,0.0018136996930256412,0.0,0.0016444685862040133,7.928172272495409e-5,0.0002851003723137887,2.4328791514016748e-8,1.8219365383863888e-5,0.0003158071095571095,0.0002186643076313222,0.00014178569141100366,4.7716651635648106e-5,0.0006822118608516484,0.0010590130825525667,3.0961160220658727e-6,0.0012339148946153846,9.945775089239489e-5,3.057658012606307e-6,8.518951355607478e-6,2.850326543530028e-8,0.00016080876233503743,3997465
0.0020504227263603127,0.0004176863612133415,0.0003354659640545099,0.0002055358672645978,6.156544953245125e-5,0.0003681182125115231,1.5868623739419421e-6,4.631249019662636e-6,0.00016725740255827312,0.0003379410048868964,0.001226555735897436,0.0009442775933767256,0.0,5.7317912113174174e-5,0.000276693611144375,2.1569622971342383e-8,0.0007584321133555776,0.0003421032209207459,0.00013307186904374695,0.0001950427866233267,0.0002174924725184629,0.000531659366699372,0.0007084975783110732,4.404450958163833e-6,0.0012423210641025642,0.0003027409995617501,0.00013083315386267828,0.0003345217672009106,3.512271054732347e-8,0.0004798738392804066,2300000
0.000855561004355151,0.0002272892905327348,2.5227341606825517e-6,1.32531023840252e-6,3.1136590327721777e-7,9.089136146127509e-5,3.145878289562077e-7,2.0791967432679606e-7,1.474730775844949e-6,1.8231046001774173e-6,0.00027556235043076923,0.00020521564694028684,0.0002559574406438127,0.0,1.4199403931339676e-6,0.0,3.2203520616526886e-6,4.737762237762238e-5,6.726629244694259e-5,9.141753445205918e-7,0.00010791272759379671,0.00013117824979395605,0.00024294045509888837,3.277921332114211e-7,0.0002378000502179487,1.6946696039628692e-6,5.787064676726987e-7,2.906451346514163e-6,0.0,5.369562941757817e-6,11310000
0.003623774576492939,9.266104328470287e-6,0.001014588983131143,0.0004198710573692259,0.0,0.00026371252447286405,0.0005525532252092406,0.0005856366222944823,0.00033408252342009614,2.3880246164142696e-6,0.001606374106153846,0.0005039491854886111,0.0008063347016722407,9.89580714735088e-7,0.0,8.51786550163832e-5,0.002029429717287402,9.488053613053612e-5,0.00019318378888843714,0.0006785956381541024,0.00041516467484122835,0.0003811604259026687,1.1911933160598277e-5,0.00045977261859630656,0.0006728076923076924,0.0006874913052807979,0.00037297233125798676,0.0006517324342389631,1.2126760690541364e-6,0.0016385044328855072,7066000
2.351335231737042e-6,1.5408895537438316e-7,1.8610801307665106e-6,4.2973568784791974e-7,8.426218661103736e-7,1.0157597089046107e-7,8.16876848291696e-7,2.110482047454527e-6,7.824244184812823e-7,0.0,7.824128644512821e-7,1.9823000510708277e-7,2.550271981187291e-7,0.0,0.0003429190758289969,0.0,4.8847205939820246e-5,1.2410594234848483e-7,1.0534979463124086e-7,7.72658816050727e-7,3.3227509925202287e-7,1.2624265034929357e-7,3.4188429024049424e-7,1.994350378109019e-6,2.270012871858974e-7,0.00036861018011389955,4.635898592210015e-7,8.566024185503772e-7,0.00017603730242652434,4.288667644305076e-6,36975000
0.002014427557531006,0.0005852161140725826,0.001159147494242556,6.58049096236892e-5,0.000433963296328174,0.0002651621396379918,0.00032635798907760274,4.710903363479322e-5,5.182291264902587e-5,3.7782551667247494e-6,0.0013395041322051282,0.0002530209289367906,0.0008087332255685618,9.330739997619533e-7,0.0007804523631583532,3.380662609871535e-6,0.0,0.0001738111888111888,0.00017396376384371442,0.0005437199769422917,0.00041044417769817295,0.00036607339089481946,0.00010241655657426487,0.00036454826500200907,0.00042075,0.0005812787584243893,0.00032824412769348274,0.0006492380498712183,6.924616752673771e-7,0.0015103094178010937,2559000
0.003303710013621048,1.114323448789464e-5,0.0002396026003699271,0.0001415216683035772,4.145482267429138e-6,0.0004548869567865557,3.6724215310324113e-6,6.286471888273549e-6,0.0001047443702412528,1.6233357211538462e-6,0.0015570146855384615,0.0010436469882018498,0.0019195370163043479,5.4834047473304764e-5,0.00017639726534433582,5.6498891095854785e-8,0.0008965641626837406,0.0,0.0001357255506586437,0.0001408825978351374,4.189798277792143e-6,0.0005810279705455259,0.0006705315462092395,5.2480093322529765e-6,0.0014568460821153847,7.6871985612687e-5,6.21777735344663e-5,5.5972674246239145e-6,5.340483090508957e-8,0.00024453468671977173,13200000
0.002575793365832676,0.0009218998106629479,8.946186253536068e-6,0.00013426513761297167,2.3688270881048594e-6,0.0004799957904296103,2.100327100111437e-6,1.3505568273803475e-6,9.077835304634622e-5,0.0008451083512862755,0.0013498042291282054,0.001004672153910233,0.001069464706187291,0.00012711219605692715,0.0005136778469213351,7.604155725282155e-8,0.0012714220384314784,0.00021634935018939393,0.0,4.555538510856338e-6,0.00033439713799421046,0.0010501786407182102,0.0006423221549464997,2.5124855078344085e-6,0.0005218782051282051,0.0001261773708638746,8.230086220825193e-5,0.0009357328184293128,3.744152567947079e-8,1.7356942348932944e-5,18920000
0.0016352752198544698,2.606171225182777e-6,0.0007078892508296159,0.0001590872638943614,0.0003985774232665684,0.0001531597221323949,0.0005006304918635253,0.0002023778071334214,0.00012292477357132994,4.6875439520498035e-7,0.0010739671422564103,0.00021434738111431967,0.00046690989897157193,5.171002864891519e-7,0.0005568310414716193,1.5196375303999586e-7,0.0012736796224486727,6.40909090909091e-5,1.0470290556391284e-6,0.0,2.928494592302016e-6,0.0002190511663069074,5.062253313956544e-6,0.00030959692269701166,1.0781658345512822e-5,0.0001770688574620562,0.0002066490650842379,3.7951012633356126e-6,1.272473405368034e-6,0.0010253876712786826,6005000
0.0018225679260162019,0.002706871793276451,0.00014766483516483517,3.952566414350011e-6,0.00011128535791915273,0.00046716758046048496,4.575339401836733e-6,3.6549230245909965e-6,4.105675699117782e-6,0.004004603034232036,0.0009957948717948717,0.00014839212042939905,0.0011429464941471572,0.00011586410936543563,0.0007205879759792287,1.547953938107869e-7,0.002029932349024559,4.12833099752331e-6,0.00023825274961375832,6.89401330910139e-6,0.0,0.000895290494466248,1.4675122783156993e-5,0.0001768761627501847,0.0006688846153846154,0.00012687448341008385,0.00010923568984004347,0.00248934539188844,1.7260011020958591e-7,9.697122815360837e-5,12197000
0.004969629307656463,0.0007077962800983612,0.0006668012577521489,0.00039677038688990126,4.686957283658405e-6,0.0005702630659852797,3.897861391459665e-6,7.352751831622803e-6,0.0003223924005469622,0.0007646082448517298,0.0022953640609230767,0.0015718057607470271,0.002133236359113712,0.0001248431221672448,0.0005558681237888915,4.7306122584386545e-8,0.001401922325427601,0.00043133335533216777,0.0005776916477272727,0.00038888623160187024,0.0007274728436532312,0.0,0.0016384587153749318,6.554735322731099e-6,0.001716674783974359,0.00018651166698456815,0.0001949185529002218,0.001117182674083358,5.351580068421566e-8,0.000958540203379503,9800000
0.004586690718689512,0.00029144455630188306,0.00011462753418198963,2.1847361382319545e-6,2.385495561204394e-6,0.00048734359270057503,1.261255131807728e-6,1.3527428683060663e-6,1.6192159561712503e-6,7.602239393454569e-6,0.00039098461538461537,0.0014056670163273667,0.0015893513139632108,0.00011219322336597973,8.843309677164755e-6,3.563546929162116e-8,2.2549862855081615e-5,0.000254881993006993,0.00019982370091681576,4.887548680906937e-6,5.771912702997584e-6,0.000912409518131868,0.0,1.2873861825574953e-6,0.0016622720924358975,4.332543121065969e-5,3.4599437127282208e-6,7.626621444116753e-6,6.635911304396202e-8,1.823122500111461e-5,5256249
0.001315196454710015,2.3658921570148365e-6,0.0008890491073921952,8.79441969173219e-6,9.172635632904928e-5,4.641103201226204e-6,9.550379754838811e-5,1.445488112590184e-5,6.517979192509488e-6,8.232694756684831e-7,0.0009141908620615385,6.336266566147834e-6,1.531461363963211e-5,2.2119113456437458e-7,0.0007180384435215224,7.533804924325166e-7,0.001402932495190429,3.629325346153846e-6,7.868536975829404e-7,0.0005743475294306027,3.378278753445046e-6,5.361529945251178e-6,3.2067412644673766e-6,0.0,7.799433308974358e-6,6.329191531104389e-5,0.00010443350567706115,4.463695023745795e-6,1.458210055919867e-6,0.001449751066497741,12075689
0.0033282058703132844,0.0003610400541316654,0.0002920633409494796,9.15420233744801e-5,3.436979655246612e-6,0.0004040064138291802,1.816581171035889e-6,3.944255589879077e-6,9.873158358133377e-5,4.472604830740717e-6,0.0016242146821538461,0.0009608295867602247,0.001627991081521739,7.13781717438618e-5,0.0002848200483354743,2.751091681281531e-8,0.0004915982805783509,0.0003520962505827506,8.275024394210441e-5,7.056085908537757e-6,0.00016548520758572413,0.0005801891176020409,0.0009595985556722762,3.51329039820292e-6,0.0,0.0001339330317810658,0.00010048967406471704,0.00048457167815029654,3.1891266819559225e-8,0.0004431956663892522,3000000
0.003703849738332497,2.6771277187546416e-5,0.0006573527545062198,1.2556946554728749e-5,0.002449267932245547,0.0005255629856162479,7.518434509084874e-5,0.00480079768316228,7.827275909168739e-5,8.658534159168673e-6,0.0035209049178461537,0.00042142092166295005,0.0020320808352006685,2.7938025950486295e-6,0.00169665081258573,0.0001688578561398034,0.0037022676562359098,9.903554778554777e-5,0.0001129594242966336,0.00048324473195414077,0.00017619086660654258,0.00032192111459968605,0.00014049211490200302,8.877658753371849e-5,0.000757602564102564,0.0,0.0007066518191565929,0.0009406302684117766,0.0010817216097993387,0.0018901995898228511,16938000
0.003059215714388128,1.1118315529434092e-5,0.0007996477532368622,1.0371481279983885e-5,0.0002983778027396461,0.00035374902273159595,7.369061638043452e-5,0.002411960166649731,0.00012000715733532045,3.7952320183595236e-6,0.0019260891578461539,1.4468513200048224e-5,0.0010801206558528427,1.1874702276746244e-6,0.0011325712890820614,4.233367132521974e-7,0.002572432565004359,9.906905594405596e-5,9.112254025044723e-5,0.0007208800358675463,0.0001876091851085702,0.0004170879120879121,1.3755637178425441e-5,0.00018111723352724508,0.0007036474358974359,0.0008742029755579171,0.0,0.0005617894494584048,0.0,0.0025055561532145404,20948000
0.0021120410427270774,0.002027156602247784,7.002345299749755e-6,1.9214845742478917e-6,2.734727554377161e-6,0.00024436648571135925,2.245398945103494e-6,1.529446607331572e-6,1.9178463142772446e-6,0.004721372954631859,0.0008610377585846153,9.341900805597086e-6,0.0006407512890719064,1.26476533800925e-6,0.0004124314759737856,1.3939719127268946e-7,0.0011708373378272762,1.9300749080710957e-6,0.0002399871537648398,3.1744845123614933e-6,0.000878865793149009,0.0005011235031004709,6.857371436873008e-6,0.00010104788334676772,0.0007002692307692308,0.0002404970162674732,0.00011605477299099601,0.0,6.403855815284402e-8,1.1917369733087623e-5,4335391
1.6999642257330276e-6,0.0,7.648488064637508e-6,7.354326683781425e-9,0.0009904607621737736,1.2137600340754453e-7,3.5041569298342667e-6,6.082207092775124e-5,1.5086805470390003e-6,0.0,1.5224424443076924e-6,1.3423298478872524e-7,3.071182610117057e-7,0.0,3.731229509133663e-6,0.00013331952107973163,5.005060742026632e-6,8.66737096722028e-8,3.3370184631647424e-8,4.727919272080958e-6,2.7052025546950384e-7,1.0574463318288853e-7,2.475867469953749e-7,3.1045779230485316e-6,1.946616015769231e-7,0.001255264208379883,0.0,2.8970328942737717e-7,0.0,2.1441790357121628e-5,23019148
0.002590854407125959,1.0984055958609081e-5,0.0013023074345827439,0.0006601642767729769,0.0005287239784679572,0.00029711213329114297,0.0010542091252400635,0.0001652829996951529,0.000346396765484133,2.5049835341686734e-6,0.0020341434545641025,0.00020821849693397038,0.0009047591421404682,2.3171570429504187e-6,0.0010754703621078186,6.643063817548239e-7,0.0026704427001232457,9.585664335664335e-5,3.064606811575053e-6,0.0008367267008582591,4.115135499902246e-5,0.0004252419025313972,1.585690041364245e-5,0.0006429691553768135,0.0007641153846153846,0.0005776167833819268,0.0005722101866802045,1.156530335219698e-5,4.541635694402697e-6,0.0,5176000
