parent
"[100.00000000000001, 559.0, 2257.0, 10425.0, 43502.0, 174669.0, 580818.0, 1.195565e6, 1.300034e6, 896660.0, 505107.0, 259786.0, 133044.0, 65713.0, 33495.0, 17085.0, 8510.0, 4538.0, 2232.0, 1063.0, 521.0, 343.0, 106.0, 47.0, 62.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 413.00000000000006, 1973.0, 8079.0, 34783.0, 140882.0, 486803.0, 1.131519e6, 1.348594e6, 979750.0, 560734.0, 293871.0, 146607.0, 74334.0, 35275.0, 16630.0, 8081.0, 4050.0, 2100.0, 1252.0, 644.0, 286.0, 221.0, 130.0, 56.0, 7.000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 371.0, 1724.0, 6675.0, 28696.0, 120503.0, 421984.0, 1.04308e6, 1.348581e6, 1.027812e6, 600179.0, 314663.0, 157160.0, 76958.0, 39856.0, 19468.0, 9681.0, 4506.0, 2455.0, 1250.0, 626.0, 381.0, 531.0, 408.0, 422.0, 357.0, 285.0, 315.0, 399.0, 558.0, 608.0, 553.0, 528.0, 463.0, 571.0, 583.0, 780.0, 839.0, 994.0, 1163.0, 1547.0, 1903.0, 2664.0, 3751.0, 5617.0, 8849.0, 14445.0, 22997.0, 36819.0, 57819.0, 90746.0, 132877.0, 187435.0, 241958.0, 286079.0, 303322.0, 291754.0, 257780.0, 216123.0, 172851.0, 133623.0, 105709.0, 85457.0, 70714.0, 58990.0, 50941.0, 45187.0, 40847.0, 39218.0, 40517.0, 43051.0, 44540.0, 46666.0, 48211.0, 51751.0, 57534.0, 61636.0, 68907.0, 73650.0, 81169.0, 86708.0]"
"[100.00000000000001, 664.0, 3473.0, 13596.0, 59314.0, 225775.0, 705989.0, 1.275218e6, 1.236975e6, 813123.0000000001, 446754.0, 230459.0, 114887.0, 56213.0, 28714.0, 14164.0, 6806.0, 4012.0, 2105.0, 1050.0, 714.0, 314.0, 211.0, 179.0, 129.0, 94.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 569.0, 2861.0, 12056.0, 50001.0, 195396.0, 634485.0, 1.244841e6, 1.266995e6, 848408.0, 468721.0, 245724.0, 122886.0, 62781.0, 31429.0, 15263.0, 7207.0, 3956.0, 1967.0, 1281.0, 785.0, 480.0, 82.0, 30.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 291.0, 1356.0, 6402.0, 26179.0, 106951.0, 388529.0, 996992.0, 1.356419e6, 1.067089e6, 631534.0, 338266.0, 171598.0, 88992.0, 46092.0, 23408.0, 11005.0, 5545.0, 3126.0, 1496.0, 834.0, 338.0, 238.0, 227.0, 84.0, 10.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 410.00000000000006, 1524.0, 5612.0, 23380.0, 94978.0, 355008.0, 951917.0, 1.361275e6, 1.10098e6, 668717.0, 353807.0, 179681.0, 90858.0, 45460.0, 23413.0, 11811.0, 6236.0, 3566.0, 1967.0, 866.0, 425.0, 185.0, 83.0, 54.0, 44.0, 42.0, 38.0, 48.0, 15.0, 33.0, 13.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 366.0, 1663.0, 7528.000000000002, 34436.0, 138760.00000000003, 483968.0, 1.137297e6, 1.394653e6, 1.029292e6, 593827.0, 313772.0, 157853.0, 77824.0, 39546.0, 19667.0, 10339.0, 5736.0, 2753.0, 1419.0, 811.0, 614.0, 468.0, 386.0, 253.0, 254.0, 150.0, 182.0, 151.0, 208.0, 144.0, 67.0, 34.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 475.0, 2409.0, 9948.0, 42780.0, 172540.0, 575554.0, 1.209882e6, 1.314592e6, 912042.0, 513643.0, 265760.0, 134116.0, 65856.0, 32533.0, 16470.0, 8681.0, 4201.0, 2141.0, 966.0, 647.0, 402.0, 173.0, 76.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 490.0, 2223.0, 10230.0, 45013.0, 177768.0, 581476.0, 1.201197e6, 1.293784e6, 889729.0, 500132.0, 261046.0, 131022.0, 66320.0, 32152.0, 15750.0, 8363.0, 4554.0, 2477.0, 1602.0, 1007.0, 532.0, 385.0, 298.0, 254.0, 152.0, 75.0, 46.0, 14.000000000000002, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
