MigrationRate,SurvivalProbability
0.0,0.5703214839258037
1.0e-7,0.5726213689315535
5.27499706370263e-7,0.5614719264036798
2.782559402207126e-6,0.5173241337933103
1.4677992676220675e-5,0.4779761011949403
7.742636826811262e-5,0.48897555122243885
0.00040842386526745257,0.4847757612119394
0.002154434690031882,0.4672766361681916
0.011364636663857255,0.4393780310984451
0.059948425031894056,0.42497875106244687
0.31622776601683794,0.42872856357182143
