VarianceDifference
0.059520845508430786
0.11530241895380064
0.033779996917000926
0.03320956572339498
0.05683193168946335
0.18199195847495545
0.1906372471502462
0.014744783918781146
0.024346733574864554
0.09389950010211454
0.2362217923296772
0.029060068272032363
0.07282051795070218
0.05002222356758079
0.07396738816283241
0.013303313529013122
0.12101908175903817
0.039824019174217073
0.0716295977318683
0.18481222081185814
0.001336606562480247
0.11999487952211191
0.024338635891699684
0.12311766581353614
-0.02090585581433957
0.013285336995102676
0.1715079816829881
0.08283660732616416
0.030986337431124167
0.0055781450920643905
0.1661448683711871
0.12103869417068214
0.007390226895960972
0.11615061389197529
0.10384729844077065
0.175504543178763
-0.04306071842138304
0.06719923003695313
0.010742807499041829
0.08027807471220275
0.1773548660241211
0.19983263420912362
0.13743744071700556
0.045425308498963035
0.10023038648187846
0.030188510296627474
0.24310512550585744
0.09457504273940681
0.07166172077566144
0.3042426171581993
0.06421396643546828
0.050543303698685066
0.06125099219666358
0.08790069335654946
0.001893823614938006
0.06866935914297545
0.02770896948991225
0.007704751963454964
-0.01513485602808684
0.091438205825116
0.018074160644906606
0.008265397459817081
0.02853700807108059
0.007942115686511042
0.017293001942012443
0.15114069071490693
0.1765851852127753
0.07989744863438605
0.03335476338311466
0.09310902721923892
0.010365496900837906
0.008863857523885632
0.10135936721093722
0.0542077398697044
0.11732313277410711
0.01915484830787334
0.026430763434310806
0.018457350167532832
0.3228845772342316
0.13442903068675782
0.12059707901133143
0.22187938208730867
0.09481623925097438
0.06926422842346833
0.044469747340305954
0.07181393841777647
0.33121482756164
0.053786229126326746
0.01904668367955334
0.042865389742231585
0.3330339915573139
0.01117141871970434
0.07423558632945948
0.09008367289379504
0.07478769658917112
0.1050221313252569
0.11950438111546594
0.1846612077427621
0.03331073401007917
0.653189682331948
0.04281452712504072
0.16621440600571952
-0.010100545557601676
0.23890345902910673
0.11752515482920342
0.03551848335004021
0.03557708720886993
0.13113620890991867
0.11344374603728308
0.16712475444604089
0.20446726804066465
0.03857894084562449
0.10870272080198176
0.1290308894288341
0.022318709891567645
0.1918428611193234
0.11111712110789065
0.2848423436356811
0.11545386230553739
0.04669801402150231
0.08904244104848394
0.3150669668350954
0.06273997113123139
0.07741334709893588
0.08083574197369903
-0.056374257526723426
0.14346923148797797
0.0568688540839459
0.004184092057134325
-0.009747106663577643
0.01608790681146413
0.05115263664344069
0.11205221129695556
0.05572184223159371
0.08064622903453461
0.058175120120604384
-0.01567143130366666
0.05957904701679101
-0.03065730234729913
0.03685498210607768
0.26282189793638316
0.001228609597643232
0.1566064096553192
0.07868567590789796
