AntigenicVariance,Survival
0.2675345548413056,false
0.31293421337080096,true
0.29149569002515596,false
0.30907091171236595,false
0.34486311700369693,false
0.27068035378576416,false
0.36518920672042504,false
0.2842848572592707,false
0.2974749261940862,true
0.33306906793826285,false
0.2980250541595809,false
0.3502791417707473,true
0.23847722856789585,false
0.3225444790966886,false
0.3350824605659396,true
0.29243341771028936,false
0.2922022392378651,true
0.2681087938518334,false
0.3244630871861642,false
0.2553755054877236,false
0.3415694718221684,true
0.30299799503943237,false
0.32473699712385506,false
0.2576118464046467,false
0.28106962535346797,false
0.2871824450096671,false
0.2585818660664495,false
0.313278063208191,false
0.27231969139799983,false
0.3024271258287382,true
0.34068017252474797,false
0.26022658838903256,false
0.27633450373289314,false
0.27523037688172397,false
0.3007357216892474,true
0.31698092883619583,true
0.32069030935887455,false
0.24944388861410452,false
0.30867561363459767,true
0.3738192563718353,true
0.2424837316513768,false
0.3435767816620664,false
0.2844464092675883,true
0.30153061505767104,false
0.26924589573601726,false
0.2794903781379556,true
0.28330937525191036,false
0.3253834246694903,false
0.27007227524577154,false
0.29337703819457445,false
0.31634309055517373,false
0.32318466863832407,true
0.28762087691555893,true
0.2949089957551654,false
0.2866010374436071,false
0.2758383560631535,false
0.3119521677633314,false
0.3008969471209393,true
0.26568605477387325,true
0.279109864606093,false
0.2918806781675043,true
0.2650670005312741,false
0.3215289480041552,false
0.2809439189849066,true
0.2974747933345416,false
0.32589029466229824,false
0.2996651794078374,true
0.2531842066776412,false
0.2932203273626636,false
0.27927386733685944,false
0.27427696882979474,false
0.28528459608395257,true
0.26538295670656187,false
0.3078973743967369,true
0.31544264061679606,false
0.27876948162524534,false
0.2690384157665972,false
0.2579399625551254,true
0.34087401842442544,true
0.23736810510008177,false
0.30197323223946954,true
0.2710341689597101,true
0.26792565540877744,false
0.28013388183184806,false
0.3471259162262212,false
0.30298942324123723,false
0.27400573072806883,false
0.29069541806704163,true
0.2567347588563367,false
0.27868450638370107,false
0.3110633853984225,true
0.2460275917454129,true
0.29416964551790054,true
0.3060130632736597,false
0.3170964974629944,true
0.2799240615363931,false
0.27080492704056164,false
0.26094194157755296,false
0.2631619077653928,true
0.2958015482218344,false
0.32975320336355957,false
0.2955786998501211,true
0.2841391862679621,true
0.3162406945873239,false
0.26006221827148207,false
0.31622924952814135,false
0.3005980372493505,false
0.3115023915609611,true
0.31451532926992215,false
0.2645330546089838,true
0.2872522807093081,false
0.26268084409406284,false
0.3047547960075167,true
0.28170411114761823,true
0.3744673995066813,false
0.2898328968131482,true
0.2643758244077557,true
0.25009965993985,false
0.3238956867520377,true
0.27890220042236524,true
0.31799609425250663,true
0.2654080410338826,false
0.3119410815651421,true
0.30369697500639825,true
0.28340992287362576,false
0.3648959993705902,false
0.3396920852191644,false
0.2984578395581621,false
0.2656152937012752,false
0.34281536742021873,false
0.33277951040525394,true
0.2527939048845722,true
0.3338986828158487,false
0.2663673317277354,true
0.27781804858130693,true
0.2878482526780534,false
0.2930345121676225,true
0.27906321061327494,false
0.2340867711797832,true
0.27749956405777465,false
0.317941050754306,true
0.27012507078759795,true
0.2890547442647764,false
0.3008619262709792,false
0.33962422226105354,true
0.40352842460016364,false
0.30208076563245717,true
0.2672117373441926,false
0.26040545228527145,false
0.2903707968973657,false
0.2807157088847013,false
0.35108642697928316,false
0.3445691991184533,false
0.29685915242772826,false
0.29214776776193735,false
0.30106995002944875,true
0.2680516897670769,true
0.31669867460169837,false
0.32988968903348687,true
0.26933735953012966,false
0.34064034371534857,true
0.3411039519527417,false
0.2616667384383748,false
0.34646019150108026,true
0.2758822728240041,false
0.2819915086335716,false
0.2979396652285635,false
0.3164288425821725,false
0.25791153860265253,false
0.29033144887694806,true
0.29016404855367595,true
0.3205719120288622,false
0.2777400476911502,false
0.2578497249327831,true
0.33212779777255746,false
0.2612038550359497,false
0.28712771592335207,false
0.2536107052336401,false
0.25021537198014127,false
0.3069239136163879,true
0.2998205925001992,true
0.28123069368809905,false
0.2847389951102742,false
0.2969771816206154,true
0.3449375144346155,false
0.31166343400864566,false
0.2487067078609988,false
0.32809252751881346,false
0.25553744126736344,false
0.3002354934756274,false
0.2894983222991045,false
0.2772944183125452,false
0.3140348675568904,false
0.26952968540961253,false
0.3205824986382621,true
0.27307861684108664,false
0.3054941932778343,false
0.22783504158844325,true
0.3308115299211869,false
0.322009372855799,true
0.34141816069131864,false
0.24745032860192767,true
0.3610506639553216,true
0.2939966453407267,true
0.3208743219662694,true
0.3059145611498689,false
0.3104129829261571,false
0.3113821742117433,true
0.2771421819949319,true
0.2788041391013219,false
0.2756912334333905,false
0.31128785264141257,false
0.29847768895429105,false
0.3323746617764714,true
0.3000623267293093,false
0.37417030986720395,true
0.2966123911606521,false
0.28514247003633164,false
0.2516332688877493,false
0.295894481337465,true
0.2383068540360707,false
0.2832102172250389,true
0.26711751411454565,false
0.275836768954106,false
0.2941306042669599,false
0.305777039489161,true
0.3191562776258952,true
0.30504827800154505,true
0.31706751105224323,true
0.25730246550065594,false
0.2724555620423514,true
0.2696322249333452,false
0.36093132539709943,false
0.2685724753780374,false
0.27969570702851587,false
0.32385306079825477,false
0.2607000016524605,false
0.3023510590664667,false
0.30117415035224027,true
0.26146428099820607,false
0.2881806454665789,false
0.2928660102915989,false
0.2959033947127983,true
0.30248464630878197,false
0.27472788675294585,false
0.28386945338080155,false
0.28445092253060217,false
0.28759170592976235,false
0.33329894393393655,true
0.255824070258458,false
0.35176304360255484,true
0.2840227348039354,false
0.27737109790715886,true
0.2650124397966677,false
0.27853907176432174,false
0.2835490775103426,false
0.30870727469930237,false
0.285589078620097,true
0.3133488918677193,true
0.30593778093081214,true
0.253921595290793,false
0.30424116029641407,true
0.27898296647715876,false
0.28870424360366526,false
0.3019371525635915,false
0.30019762107178666,false
0.26562323294083784,true
0.2794139482386975,true
0.32713383589920214,false
0.25984563687136686,false
0.3140272421134268,true
0.30868089340294863,false
0.2587529555406796,false
0.3517851222554119,false
0.26064431565668245,false
0.26105517550778345,false
0.3486592852352693,true
0.2519544531232595,true
0.3006983057830477,false
0.35574824184711257,false
0.3497135434028938,false
0.2720979832503725,false
0.29292872137420334,false
0.2679690613864427,true
0.29631602330056644,true
0.33421593954879864,true
0.2549416284115814,true
0.3448743669621288,false
0.31014340135613117,true
0.2682165176050842,false
0.27154702402048825,false
0.26631239420802005,true
0.2549451671827713,false
0.3057229118092524,false
0.30477710930468477,false
0.3120722311840489,true
0.32780586769973025,true
0.2662423890575525,true
0.2795451632586317,true
0.2779021711469199,false
0.28370414486803536,true
0.32631057810999914,true
0.2558703504301838,true
0.3556702796158587,false
0.2705390494926145,true
0.28022001945104,false
0.30014833450494377,false
0.2459331775880201,true
0.3039270916499124,true
0.2861315814503652,false
0.26510881771155714,false
0.28985462834990317,true
0.4240316592080099,false
0.2901705513553565,true
0.2925582391468784,false
0.2874655178945706,false
0.32416378607538443,false
0.2880957591829275,false
0.29338218262145876,true
0.28057773424700644,false
0.2589874332518504,false
0.2891664434393077,false
0.25838792500938906,false
0.27392323935577045,true
0.3667769519506966,true
0.31112648421937383,false
0.29215112202247223,true
0.2390630198289706,false
0.2489685206241322,false
0.29132488213120544,true
0.26483240005356834,false
0.3494017490411517,false
0.3045977150639202,true
0.3134428809607749,false
0.26661636007866346,false
0.3103251348969329,true
0.2590713269208588,false
0.2906966698917858,true
0.41047070314394907,true
0.28904927109168355,false
0.3097147795105643,true
0.24384836767913343,true
0.2630562587194394,false
0.31523192687751916,true
0.3374452407863403,true
0.27953819200747915,true
0.3175535329788095,false
0.2745448271582324,true
0.3287614703900915,false
0.2811965651642216,true
0.33326878852215425,false
0.266188714853197,false
0.36774912574580887,true
0.28062391413999593,false
0.23948773553349045,false
0.33067458876732664,false
0.2739474786464186,false
0.27116470659597747,true
0.2990362888071339,true
0.2802541794138616,false
0.31348600629724316,false
0.25918485689141785,true
0.3030427586295361,false
0.2614836866546188,true
0.22845131868276888,true
0.2669931905546826,false
0.30897275664184154,false
0.26881979412404405,true
0.29134589030230124,true
0.30228556911843024,false
0.3297471768235413,false
0.2628236300377129,false
0.25452721367648884,false
0.33160920762130236,true
0.25312045507393344,false
0.32287996783841283,true
0.3292421180030845,true
0.28572488312078875,false
0.37483594044956164,true
0.29238845079639014,true
0.2479609058845947,false
0.24872488608573887,true
0.27131951146924216,true
0.3471357686018255,true
0.26589752021782914,false
0.247092207829237,true
0.27960833525310935,false
0.24154607681889334,false
0.256985804801175,false
0.23058654913348028,false
0.2566566849114482,false
0.26323144489347533,false
0.2736821604370531,true
0.29383508539660125,false
0.2591432309298739,true
0.2699746319893522,false
0.3145106361091434,false
0.30167823769307717,true
0.3319930277233676,false
0.2601518284667031,true
0.2736618481601612,false
0.277214842178453,true
0.23852350737440256,false
0.30827969461391524,true
0.3189880083146507,false
0.2563767779115606,true
0.26334991830037646,false
0.28478362600057716,false
0.29170298391912397,false
0.30029366977667254,true
0.33369210818312256,true
0.2885089762729658,true
0.3209137881513197,true
0.3140645388544258,true
0.2806000375282636,false
0.3504649384449161,true
0.2846728172179385,true
0.3312967143596988,false
0.30120787078852507,false
0.3314842071663613,true
0.27635500979945377,false
0.26241707331597697,true
0.2894358717001898,true
0.2814359263461326,true
0.2451551377531012,false
0.3207570879386914,false
0.23437823336648322,false
0.3216884235065965,true
0.3686534329961565,true
0.3227219508393535,false
0.2778952900325935,false
0.2705781193752502,false
0.31983119358037215,true
0.34144679524340704,true
0.2996952402270476,false
0.28778915719537623,false
0.27117531731287325,false
0.3276860557255407,true
0.30038027851394594,false
0.3067916893629843,false
0.2925741138224059,true
0.31062146193134327,false
0.3533844657360309,false
0.25408776265747446,false
0.28053301899455296,false
0.26575207514407345,false
0.28958198893856907,false
0.27618085300232226,false
0.3002610796214645,false
0.25439371343657413,true
0.2832266895378469,false
0.26842867019372196,false
0.3032437916150829,true
0.27505094851032524,false
0.2838160763542295,true
0.2605589477519715,false
0.3038313666827175,false
0.24878865989051915,false
0.3003021908711624,true
0.2540930842639362,true
0.3212883907682555,false
0.26626102622776854,false
0.26423428863899706,false
0.2705499283476848,false
0.252036895054848,false
0.30456548601051253,true
0.29122054935540553,false
0.32133414763967577,true
0.40490055391749047,false
0.27695626908625387,false
0.3328852595194572,true
0.26834560874604607,false
0.3343057110044557,false
0.3479545463579707,false
0.30610440012104684,true
0.3690463099822083,true
0.25164522084322677,false
0.24835245155734853,true
0.2981292578662646,true
0.3074483652531559,false
0.3313963288855464,false
0.2738983927096997,false
0.3036633423007509,true
0.390930727601924,false
0.2778653772781965,false
0.27610070371502515,false
0.30813909410255547,true
0.29898462798320985,true
0.3566735013748379,false
0.2608471548628864,true
0.2860107905580901,true
0.3251177821915239,false
0.31288509224404526,true
0.2627869977186454,false
0.2965862724793515,true
0.2506496783149885,false
0.2647165960390186,false
0.2890744445227773,true
0.3523838148026584,true
0.4026571426415467,true
0.23582187106387512,false
0.2710380292181825,false
0.2847327635281351,true
0.2884716436361225,true
0.2761633409997913,true
0.2863446427322276,false
0.2802806496598063,true
0.2747512896426344,false
0.25510272646574134,false
0.279669752713981,true
0.2712445183814924,false
0.3214876637073669,false
0.37745731627605683,false
0.2934555745389359,true
0.299836257122626,true
0.3069925986245759,true
0.26657816029299924,false
0.2654263262465236,true
0.3165722881020688,false
0.31380014481633517,true
0.27890931109294786,false
0.27592412016573525,false
0.3005189412032257,false
0.30614852721936486,true
0.26712044886012903,false
0.28784124407015477,true
0.31478219804798835,false
0.2605441308721268,false
0.30166196605239326,false
0.2959575716081015,true
0.2995457660422209,false
0.37756184546568133,true
0.2807694647915923,true
0.3322189289773752,false
0.2701659253347138,false
0.26557116252144375,false
0.2825946358070549,true
0.2798943528959624,false
0.26775555623240543,true
0.3267369201410855,true
0.2786885420131865,false
0.2713231776845783,true
0.2833007085869012,false
0.265047491216667,false
0.3082759238557879,false
0.2858795017666433,false
0.30535614903864317,true
0.2893304254505361,false
0.3226952762131202,true
0.314832359379684,true
0.3263252613743131,false
0.33746078334861584,true
0.38145430998762986,true
0.300090111191952,true
0.2662164130934615,true
0.28287300089403067,true
0.26768465789692475,false
0.2586466475828455,false
0.2715245353337762,false
0.31444681391920043,true
0.3764049851969369,false
0.2754643067346095,false
0.30446012853321125,false
0.26541310330857565,false
0.27406780218023064,false
0.3297723443234377,true
0.2650834705658265,false
0.2944736305978571,false
0.26197373658338624,true
0.3001275587372187,false
0.23447723403701323,false
0.23068766257181345,false
0.27123487048585443,false
0.2596729733851158,false
0.26989871149234973,true
0.3086194821181049,false
0.2947435296728901,true
0.31260410315778386,true
0.29676725892374595,false
0.24669584927726745,false
0.2923453014198899,false
0.23289723951092653,false
0.2895398491418842,false
0.2787839085106009,false
0.30038119759176674,true
0.26182372134180537,false
0.29227049655856063,false
0.3159835767164645,true
0.3031868426260259,true
0.32783585561398126,true
0.2713938750810902,true
0.25669260615764,false
0.2953405537711569,true
0.31410137442258407,false
0.28035171571400597,true
0.3292386492024294,true
0.3165230540102392,true
0.2892824537991922,false
0.3832548685852826,false
0.2813149781806838,true
0.2755898630505635,false
0.2863556650435089,true
0.31046354595055153,true
0.29610644523053237,false
0.2636919551149481,false
0.36977935174470117,false
0.3047468527289137,false
0.31118968730980573,true
0.3031699790605419,true
0.27003156388442007,false
0.2754601678874651,true
0.26693654610062506,true
0.2604132979826673,false
0.287179078012876,false
0.2562014250784806,false
0.29294824793093177,true
0.30497889558480235,true
0.2932580777502775,true
0.23361568244707862,false
0.28311221673447773,false
0.28705989358058404,true
0.2755975520711161,false
0.2712760761239535,false
0.26199404661578546,false
0.29414988971396033,false
0.2677499768210481,true
0.2716461384161408,false
0.2603967132203999,false
0.35056694288110296,false
0.3028961592676476,true
0.2614455465857536,false
0.2917944449026216,false
0.27075035612930987,true
0.30647743617684464,true
0.24734129237991553,false
0.325091403311443,true
0.2693619462112675,true
0.2752950978421348,false
0.2689652198126326,false
0.28291314513218746,false
0.32249754136236425,true
0.28552858858458074,true
0.24750245288051373,false
0.29426931848933613,false
0.26637789147057944,true
0.27487721792516184,true
0.3200052714963288,true
0.28522631282449756,false
0.28684292305083425,false
0.30968720225380403,true
0.3285796798294894,true
0.31469270430905216,false
0.2634284155844406,false
0.29691015867416837,false
0.2743252113114179,false
0.29222171684964554,false
0.28049515705971706,false
0.27725883905546533,false
0.230292100386865,false
0.28349215658642013,false
0.27669451119551697,false
0.32666827114306324,false
0.256910664857005,true
0.32896208170896074,false
0.33282588662998147,true
0.2551526180526774,true
0.2816539141627393,false
0.26077672952377723,false
0.32348017092525355,false
0.27846546185662346,false
0.26185604933804985,true
0.355120030383332,true
0.27904265813816587,false
0.30485960016761215,true
0.3171886919796023,false
0.29347604253756454,true
0.3239685253772058,true
0.3101140478891552,false
0.32496295466627534,true
0.27799813016625285,true
0.3084336193836596,true
0.35016039129719195,false
0.2398924033051945,false
0.34218430596576377,false
0.27219175692430764,true
0.28808461480299546,false
0.30676418486872153,true
0.3393795469281456,false
0.31994385878698245,false
0.29336188039332356,true
0.3205878720983795,false
0.275446106112354,false
0.3081490106331931,false
0.32351828587562037,false
0.30882018826500574,true
0.28909194551805595,true
0.295344228420278,false
0.28265647992778337,false
0.2686942727641104,false
0.2972200460399056,false
0.28450817016563945,false
0.3162081076459367,false
0.3372226631580261,true
0.32763950427466143,false
0.2826497069601947,true
0.2907570925555694,true
0.3124678798733158,false
0.32487365645456345,false
0.31685681808111754,false
0.2635163685302998,true
0.28355706779772705,false
0.3044307484827177,false
0.2914092529861139,false
0.2915066233108982,false
0.3311257067211477,true
0.25598208301672054,false
0.4066032776762852,true
0.27608072077304874,false
0.33900216913816267,true
0.25801247424475937,false
0.27109472736372653,false
0.33926008327705603,false
0.2872491657589508,false
0.2794242997930677,false
0.29839967654825694,true
0.3517300303081105,true
0.28387262386920936,false
0.3506266271107656,true
0.3230515868371108,false
0.2561127262046267,false
0.24721601022655054,false
0.2913322057865756,true
0.31016353551774123,false
0.29550815519462964,false
0.2613696106655989,false
0.25384773378252773,false
0.29016877766009597,false
0.29662770968674473,true
0.3098947759177219,true
0.2816985009791279,false
0.2655464714405368,false
0.3034586599260063,false
0.28209924514986373,true
0.31097943123515626,true
0.24628337640813264,false
0.25957610423095007,false
0.25259541279789455,false
0.33719071643486215,true
0.32995437717737,false
0.2983709552934905,false
0.26044213896046053,false
0.2824596503206504,true
0.2872044652742868,false
0.2612157629043983,false
0.2661971331813122,true
0.28207657738390884,false
0.2769449609252728,false
0.33271155769765404,false
0.3245435768618966,false
0.3366060843590267,false
0.2467669196373734,false
0.26983694151229626,false
0.3030645416316659,false
0.29416660409161954,true
0.2994060612679986,false
0.2510131854796134,false
0.2992435238870727,false
0.27541587623084474,false
0.3026464375234125,true
0.2653633238469969,false
0.3434470804777003,false
0.297704306730422,false
0.2394927954570507,false
0.25915329109995,false
0.2659901433182894,true
0.314246278795238,true
0.3217615446722149,true
0.23501047720512785,false
0.3401720114000666,false
0.2912185968329991,false
0.3064337260626278,true
0.3225603505219637,false
0.35551140025147754,true
0.3280034025577816,false
0.27664322362840205,false
0.2898494629792243,true
0.3282338816722652,false
0.27933607360358775,true
0.3197816794665966,false
0.28328284028640244,true
0.2865298025106878,false
0.2947208852944821,false
0.27742407603588876,true
0.2829275283918356,false
0.3315574389410149,true
0.26064262481464107,false
0.26046572355118813,false
0.31832583951428534,true
0.2701548434080076,false
0.32038127895913304,true
0.27218523154797464,false
0.2851382544950831,true
0.23034136934459928,false
0.2522608289563076,false
0.3478929063306699,false
0.30374332001308246,false
0.2630881015157348,false
0.32497511887907393,false
0.31473756943908165,false
0.27271704966679766,false
0.25947493775694436,false
0.26506205434731683,false
0.29609352203913786,false
0.29951387044673267,false
0.3018313907544498,false
0.24447134565709733,false
0.26447810557853313,false
0.3275900936597748,false
0.3498461223093746,false
0.35096309853295093,false
0.3214777927062874,true
0.27356686491911425,false
0.24025084073891076,false
0.3235010405046413,false
0.2847969900018364,true
0.37242720462481166,true
0.33445573479414453,true
0.31446016109151226,false
0.3248106545881065,false
0.27630200295200885,false
0.3011422102611495,false
0.2876551096440908,false
0.2698145707759889,false
0.2675301848110427,true
0.2773822291987986,true
0.2936329245152039,false
0.27732401255330824,true
0.272975742426588,false
0.2690027971368946,true
0.2704334934580138,false
0.2967204259152744,true
0.2558910023455454,false
0.31260639535549,false
0.25787303744113166,false
0.311270875725231,true
0.3003239264428374,true
0.2866597987980608,true
0.2889417501838999,true
0.281026109665077,false
0.24833346932653022,false
0.25648559861986997,false
0.31575606689595936,false
0.2677630763904057,true
0.3515643065626063,false
0.30672175653139083,false
0.31625459832421987,true
0.26068823007683994,false
0.3009580630049866,true
0.31820059048315125,false
0.26530436738082624,true
0.2931714209979555,true
0.3194505935792821,true
0.2811478371643672,false
0.25222352446008395,false
0.3245371721980531,true
0.29716896019505856,true
0.2729430962895049,false
0.3210848036994502,false
0.3046928546526379,true
0.25256101745731563,false
0.27781623871346817,true
0.2943093084014258,false
0.3097951584502525,false
0.31142325960383743,true
0.3071147373604262,true
0.25367170754644314,false
0.28062727188692216,true
0.31183162467656167,false
0.30555596717895495,true
0.30671648387239886,true
0.3368654297218245,true
0.27485005016798686,false
0.29204673994969077,false
0.29447362065566607,false
0.3735329842257741,true
0.3085788385267299,false
0.2991617590149297,false
0.29796359796997945,false
0.2689246918284746,true
0.3689732848450318,false
0.33944073065875663,true
0.2759946161946632,false
0.29681083428777844,false
0.2628019204170901,false
0.29612390506416375,true
0.28350601204394543,false
0.28570265552377794,false
0.28691895226797187,true
0.27003363513150164,false
0.30020810583147317,false
0.3245907433122519,true
0.30838188954461804,true
0.34507692618044905,false
0.31970220114341674,false
0.2705526131253323,true
0.27931790257602207,false
0.333983878095489,false
0.32619276202125996,true
0.27942418429640353,false
0.36819429501129974,true
0.2840082264778968,true
0.23477049347538223,false
0.28680971528878674,false
0.3092754854552219,true
0.3116305430999014,true
0.2833328808051806,false
0.27955778403537623,false
0.2726099675727064,false
0.26241717820457905,false
0.28974963476745946,false
0.29906354368589105,false
0.29004423825506076,true
0.2702266153775578,true
0.32638891461262054,true
0.3329889387639896,false
0.29874333218900945,true
0.2829338839012701,false
0.25779262236604555,true
0.3237640991606016,false
0.27606663156466854,false
0.3387323540189175,true
0.3226295166711971,false
0.3339509817030329,true
0.303224843584452,true
0.2858683031433481,true
0.26962044400501894,false
0.2640882040383607,false
0.26839167797828567,true
0.36127420666216503,false
0.25487735844025355,false
0.33308174871242363,true
0.27581869217292077,false
0.3070048008990611,false
0.2843380719156529,true
0.27034164604264876,true
0.30315802942717496,false
0.2935407443554796,true
0.26591945714860826,true
0.3067925892770472,false
0.34717117050383944,false
0.32201430933549086,false
0.2846801384801983,true
0.2873488074595048,false
0.30591837616854906,true
0.2810351290612022,true
0.3299934320775431,false
0.3358171967633555,false
0.31505820222584485,false
0.2628414953157047,false
0.24848459146618315,false
0.28041237167079014,false
0.29065372371197745,false
0.2553826606443649,false
0.3085342386254789,false
0.24601009719901146,false
0.25428789687882164,false
0.30192886078659886,false
0.28360475248535316,false
0.31178888383492626,true
0.2689135013233779,false
0.23806896619872198,false
0.3562598020973062,true
0.3114836780615943,false
0.27409446503192664,false
0.28337297848413734,false
0.24981280701267,true
0.2912009404747648,false
0.30671919839603373,true
0.24115571637308797,false
0.3274389377244871,true
0.2837310593689201,false
0.2876907856799522,false
0.3033069284704878,true
0.36098439932090814,false
0.2775120973247514,true
0.31898944744091784,false
0.25561006623495797,false
0.2874505795169288,false
0.3175686365410223,false
0.3050744631496526,false
0.27137800351711455,false
0.2967337506696636,false
0.3556179105771743,true
0.31263412694918835,false
0.2866611975899445,false
0.24057451252324713,false
0.28696023917094443,false
0.29801097324447356,false
0.2810080349931705,false
0.39854101557789107,true
0.29120248475588195,false
0.28639042442961987,false
0.35493891106326053,true
0.2752595493234882,false
0.2744083428132159,true
0.29697643862440554,true
0.2839911865022294,true
0.288856575680543,false
0.30445189279348794,true
0.2884682838930209,false
0.2992751459697731,false
0.27404241789896994,false
0.3110194870109737,true
0.29509728564742077,false
0.2616462857746593,false
0.2796897115883721,false
0.2783487562143294,false
0.2926365488090687,false
0.2682603867302359,false
0.2553687438494369,true
0.2910848846312112,false
0.25005684888000496,true
0.2536475606269202,false
0.28469347829130676,false
0.3130327101590697,false
0.29670587757188893,true
0.2904409481675447,false
0.3182917195078468,false
0.2970786169711078,false
0.2762538076935779,false
0.34622305526376457,false
0.2706803689333877,false
0.2742076244481396,false
0.29136804036765973,false
0.31459745952293244,false
0.3185753863161063,false
0.28984946976390147,true
0.2700955588880478,false
0.2587116422103252,false
0.2804856706169992,true
0.2965653653437709,false
0.2549628970905832,false
0.2884335951863272,false
0.27894497449373884,false
0.2921161662044807,false
0.3083050767983706,false
0.3062402237069227,false
0.2814712314097403,true
0.27656384740100737,false
0.3382879035326329,false
0.2834694010926789,false
0.33702514456655636,false
0.2803832425142363,false
0.3134021106009987,false
0.27093510750988464,true
0.29172639132546724,true
0.3289571390678445,false
0.3071859712906251,false
0.3210309626830513,false
0.29359668175132525,false
0.26940925338267374,false
0.2708485286361397,true
0.32395394462587856,false
0.2845046383509156,true
0.28413952405604664,false
0.2427015054428414,false
0.28190661425020813,false
0.30912795033862656,false
0.29869072703829885,true
0.2743411077934785,false
0.29275559926523276,false
0.31450849365450106,false
0.2672194572356967,true
0.29639292966603714,false
0.2842717900443955,true
0.3014530081774674,false
0.2721024867230272,false
0.31940438184776443,false
0.27513996040548366,false
0.29733146500637586,false
0.40013922344296127,false
0.27326167144756036,false
0.3219040444868586,false
0.2710680099980858,false
0.22927480123595956,false
0.2911132162541607,false
0.3056099376677073,false
0.23634231241511544,false
0.3092034997913359,false
0.25543851199508066,true
0.2708071992627849,false
0.2866885843418116,true
0.2730804481834717,false
0.27602700109711714,false
0.36053495028579646,true
0.2849729749092551,true
0.32836125720221154,false
0.24870125296408263,false
0.27688469808804533,false
0.30202715485048115,true
0.31739178290397724,false
0.3063433423674492,true
0.27275033456902287,false
0.3189939793784301,false
0.3607062431313854,true
0.3218785339017851,true
0.28353804394259446,false
0.27898339339038,true
0.2677588789710412,true
0.28457536146647644,true
0.2592620763635015,false
0.2873908554840053,false
0.32846138158951416,false
0.2924018987201847,false
