time,FST,FST_error
0.0,NaN,NaN
0.05,0.9999950000000036,3.652009747322249e-15
0.1,0.9999938446044574,1.6336428065066386e-5
0.15,0.9999927891279163,3.1266452904760755e-5
0.2,0.9999913456750907,3.0486497165010152e-5
0.25,0.9999837775376791,9.358813105955745e-5
0.3,0.9999692517566899,0.0001801830247355962
0.35,0.9999507066570623,0.0002619221073014997
0.4,0.9999624490086018,0.00023352009145219507
0.45,0.9999706361595281,0.0001911965205425588
0.5,0.9999789326944354,0.00010289623051272737
0.55,0.9999699648036992,0.0001476359272034243
0.6,0.9999648815039098,0.00014161519346816897
0.65,0.9999442321197148,0.0002689943651246204
0.7,0.9999445407844721,0.00025727027693188203
0.75,0.9999226897657607,0.0003349103142208376
0.8,0.9999038755287117,0.00040454135272416136
0.85,0.9999207193539889,0.00033442806134509014
0.9,0.9999198163754102,0.0003527025092542189
0.95,0.9999151770383983,0.000358170838592436
1.0,0.9999141171036178,0.0003511263532917652
1.05,0.9999096301796098,0.00039656399960817337
1.1,0.9999175295634596,0.0003528579330053531
1.15,0.9999122901266942,0.0003783024818939805
1.2,0.9999095712734986,0.0003779187929025773
1.25,0.9998996896024324,0.0003722714618625397
1.3,0.9998930508224262,0.00043105086900459657
1.35,0.9998983694706558,0.0004139027914844201
1.4,0.9998877315126675,0.0004048113048010417
1.45,0.9998846426756675,0.00044038896200459653
1.5,0.9998686865786002,0.0004780692192162508
1.55,0.9998606554679786,0.0004983386571663869
1.6,0.9998525922366589,0.0005373294587486692
1.65,0.9998579409336402,0.0005012966046041234
1.7,0.9998598312573002,0.000481131566908276
1.75,0.9998699813889194,0.0004447331614785993
1.8,0.9998658442447623,0.0004189693250951705
1.85,0.9998590301732285,0.00042433846779478264
1.9,0.9998661652941095,0.00040212062355525203
1.95,0.9998653498614661,0.0003978681186188546
2.0,0.9998597753998244,0.0003910442535507623
2.05,0.9998593456981629,0.0003923193397500059
2.1,0.9998534805159385,0.0004548367465549806
2.15,0.9998468077478043,0.00042768932666823
2.2,0.9998545760701822,0.00041526757884818844
2.25,0.9998435464645538,0.0004315968409786572
2.3,0.9998469293125932,0.00043310482921093496
2.35,0.9998493760964802,0.0004156689396516758
2.4,0.9998487201137719,0.00037373883156497544
2.45,0.9998463955961914,0.0003707892015768107
2.5,0.9998459764539998,0.00035876816328222436
2.55,0.9998407609543846,0.00039189398240300284
2.6,0.9998534733277509,0.00035621933127940307
2.65,0.9998494533006475,0.00036226841713333716
2.7,0.9998476206544494,0.00039239316508784487
2.75,0.9998537557294291,0.00036774535006769526
2.8,0.999850935335739,0.0003726496823812435
2.85,0.9998500480522269,0.0003691557889753284
2.9,0.9998464357184755,0.0003757028268285656
2.95,0.9998432662090494,0.00040487813981016747
3.0,0.9998397791193864,0.0004340371289199809
3.05,0.9998477628386826,0.0004078725549428775
3.1,0.9998481971582726,0.00040525435507837926
3.15,0.9998509586032429,0.0003956382431392221
3.2,0.9998588970843779,0.0003499552561023797
3.25,0.999857835584713,0.00035148387501086496
3.3,0.9998620945719192,0.00034450975498120934
3.35,0.9998660589185245,0.00032802979760287033
3.4,0.9998697169462514,0.0003320757778531248
3.45,0.9998719812260143,0.00033341064653818445
3.5,0.999873791237712,0.0003200288279202412
3.55,0.9998791097023182,0.00029681107528230146
3.6,0.9998815270587404,0.00029571678871109666
3.65,0.9998878321699938,0.00028288085099140446
3.7,0.9998890762356933,0.0002848611489463089
3.75,0.9998930075104638,0.0002753967757937402
3.8,0.9998950878811581,0.00027151199799502863
3.85,0.9998933868741795,0.00027384934519620897
3.9,0.9998941848711463,0.0002705600568799488
3.95,0.9998940968677106,0.0002690430123864361
4.0,0.9998948400108786,0.0002658665807074747
4.05,0.9998949404244568,0.0002625850657158076
4.1,0.9998937500312709,0.0002714029330336112
4.15,0.9998966253410474,0.0002674911878773917
4.2,0.999897041571311,0.0002632163238925794
4.25,0.9998973513764479,0.0002702037488636559
4.3,0.9998961280157421,0.00027209534993529534
4.35,0.999899315714957,0.000269582998293032
4.4,0.9999022613420558,0.0002614127048930865
4.45,0.9999038213121844,0.00025361308942279705
4.5,0.9999045855586095,0.0002518727244686006
4.55,0.9999072596144128,0.00024447745427673217
4.6,0.9999093484986674,0.00023864045899579315
4.65,0.9999110709364496,0.00023616929484824176
4.7,0.9999124256414251,0.00023446520024018343
4.75,0.999913504766424,0.00023137979978990708
4.8,0.999915640769548,0.00022585957143969197
4.85,0.9999170614963242,0.00022232792164082822
4.9,0.999916526022971,0.00022570878225056318
4.95,0.9999169642893619,0.0002236289246138632
5.0,0.9999168396641457,0.0002230724371837099
5.05,0.9999171210872426,0.00022442342796264765
5.1,0.9999172498110964,0.00022110801283355935
5.15,0.9999187934428281,0.0002152787414953217
5.2,0.9999196113542785,0.00021123044802883557
5.25,0.9999199612109622,0.00021108680289917136
5.3,0.9999191901396896,0.00021099688924230143
5.35,0.9999196597583109,0.00020823782945535315
5.4,0.9999203963630815,0.00020676317812273656
5.45,0.9999205630893152,0.00020861444118004292
5.5,0.9999203229377089,0.00020895629304350602
5.55,0.9999213262371405,0.00020842344361097774
5.6,0.9999218818512128,0.00020831038640700642
5.65,0.9999217799099752,0.00020702790839722103
5.7,0.9999218997320802,0.0002065682332637875
5.75,0.9999221534361259,0.0002051907054414111
5.8,0.9999219080340381,0.00020658076321321357
5.85,0.9999218661140767,0.00020725721215717347
5.9,0.9999212239122496,0.00021057623802285143
5.95,0.9999211266789741,0.00021188993326298134
6.0,0.9999209152492967,0.00021209251956392955
6.05,0.9999201777890356,0.0002146325084479379
6.1,0.9999193145109235,0.00021701164761967065
6.15,0.999918258639245,0.00022092242576359617
6.2,0.9999171428073558,0.0002217397833730216
6.25,0.9999163512400129,0.000224344930153547
6.3,0.9999158289815382,0.0002257226287766357
6.35,0.99991487583495,0.00022847680987051773
6.4,0.9999141341322835,0.0002300486062563515
6.45,0.9999127490113762,0.00023353128298797014
6.5,0.9999111304773287,0.00023846817776257856
6.55,0.9999098078972172,0.00024227006178741435
6.6,0.999907894488808,0.0002455725439802317
6.65,0.999905787274106,0.0002513461581076791
6.7,0.9999040783581153,0.0002554722233795762
6.75,0.9999019965469925,0.0002618439008150976
6.8,0.9998990137323447,0.00026925290667849676
6.85,0.9998962985766602,0.0002761038438242968
6.9,0.999893202753828,0.00028499044596569015
6.95,0.999889819309586,0.00029520710864727664
7.0,0.9998862677666084,0.00030535083208795607
7.05,0.9998823423941131,0.00031596758837451275
7.1,0.9998777124827946,0.00032977693910461926
7.15,0.999873476031756,0.0003417654679994471
7.2,0.9998688176540804,0.00035345383574397207
7.25,0.9998634620098474,0.0003687824393942758
7.3,0.9998586323028574,0.00038140598197540087
7.35,0.9998521082692737,0.0003986149658410206
7.4,0.9998448640730608,0.00041691748437386696
7.45,0.9998373223753504,0.000436905787930413
7.5,0.9998297717141491,0.0004577374270157414
7.55,0.999820878640655,0.00048255790756047
7.6,0.9998110849965172,0.0005107954981011692
7.65,0.9998002290441661,0.0005408782736742414
7.7,0.9997884212269358,0.0005727462437936323
7.75,0.9997761208795033,0.0006049759207686655
7.8,0.9997628677504052,0.0006399767801722717
7.85,0.9997487851632553,0.0006789565818645596
7.9,0.9997324267291815,0.0007224156154260103
7.95,0.9997145011879897,0.0007731155400181648
8.0,0.9996961932301032,0.0008220516941252885
8.05,0.999675716185737,0.0008768440907951139
8.1,0.9996539182606051,0.0009368430423469387
8.15,0.9996294780489307,0.0010040165879364018
8.2,0.9996033430333878,0.001075406830724731
8.25,0.9995742528417978,0.0011526054464417272
8.3,0.9995439507916437,0.0012346933172551133
8.35,0.9995097504696956,0.0013285976930935911
8.4,0.999473144077209,0.0014277835188433977
8.45,0.9994323629301703,0.0015365130569038878
8.5,0.9993893287112813,0.001649753482193178
8.55,0.9993432403789134,0.0017728115056929437
8.6,0.9992923303683198,0.0019081700746488735
8.65,0.9992359819298303,0.002054461013980969
8.7,0.9991767809111591,0.0022121451150239712
8.75,0.9991122874421069,0.002376888814624107
8.8,0.9990410945158953,0.002562639409605884
8.85,0.9989669667221499,0.00275263288325208
8.9,0.9988862873863037,0.002959620426915896
8.95,0.9987987202452593,0.003182354820804611
9.0,0.9987053005748671,0.0034192750830075195
9.05,0.9986027736940142,0.0036813531100329962
9.1,0.9984942207507682,0.003956051308777167
9.15,0.9983773113337537,0.004245507037389514
9.2,0.9982545257714633,0.004542665752953696
9.25,0.9981228037999026,0.0048636735338910735
9.3,0.997980726977522,0.0052006522623264835
9.35,0.99783347791486,0.005544760401599154
9.4,0.99767586678401,0.0059140237031823535
9.45,0.997512433250066,0.00628675531399853
9.5,0.9973411965512865,0.006674544786424178
9.55,0.9971593695557975,0.00707305996912058
9.6,0.9969690865713363,0.007481234122956257
9.65,0.9967725564345831,0.007894929737897875
9.7,0.9965696884076166,0.008320513294249496
9.75,0.9963586530964105,0.008755324483012045
9.8,0.9961441864864922,0.009182839676434733
9.85,0.9959254931900113,0.009605000255545896
9.9,0.9956981800077708,0.010035714667391319
9.95,0.9954720644391968,0.010445658485637372
10.0,0.9952504709766212,0.01083503057809038
10.05,0.9950271102673921,0.01120571765543442
10.1,0.9948017306075485,0.011575978853683179
10.15,0.9945797344085107,0.011930856252249891
10.2,0.994367927535165,0.012265164990002457
10.25,0.9941588084173142,0.012572705807728046
10.3,0.9939633547559354,0.012842275424122638
10.35,0.9937848141369824,0.013067561629818916
10.4,0.9936154907359714,0.013259920249185535
10.45,0.9934615648356759,0.013429637661279498
10.5,0.9933224412631516,0.013552716486753397
10.55,0.9932049713417962,0.013632796340301937
10.6,0.993105630603349,0.013675604899375174
10.65,0.9930294336498814,0.013675907794492171
10.7,0.9929734232066184,0.013637312898650536
10.75,0.9929462615160475,0.013556161751990295
10.8,0.9929396084061243,0.013436695227438386
10.85,0.9929608794968965,0.01327689956137381
10.9,0.9930064066219518,0.013091057653439455
10.95,0.993076542672765,0.012860213033254646
11.0,0.9931606678845547,0.012604171968746343
11.05,0.9932689406373466,0.012305997770110344
11.1,0.9933966649027869,0.011995198023477857
11.15,0.9935460717694131,0.011654699777040553
11.2,0.9937019498453918,0.011308074683426097
11.25,0.9938752345443617,0.010946400023029471
11.3,0.9940606845354207,0.010564585761780557
11.35,0.9942513244415868,0.010188432911989835
11.4,0.9944572093496439,0.00978969018580437
11.45,0.9946648905453962,0.009391935201628373
11.5,0.9948702049783524,0.009009960715051026
11.55,0.9950844873539784,0.008622960888888438
11.6,0.9952944695865271,0.008244390715894875
11.65,0.9955025227744781,0.007876531904019084
11.7,0.9957092879377463,0.007508668063707085
11.75,0.9959127762431916,0.007144705427321273
11.8,0.9961075708302317,0.006809496547711504
11.85,0.9963000500643332,0.006472133749220257
11.9,0.9964805475556591,0.0061593532251146554
11.95,0.9966571070603543,0.005856288838032134
12.0,0.9968275529940818,0.005569328929802152
12.05,0.9969861858123689,0.005303373362132714
12.1,0.9971366004380802,0.005047956465837317
12.15,0.9972794632410539,0.0048085636537793615
12.2,0.9974130177534545,0.004587384990092995
12.25,0.9975392177732132,0.004377588134502988
12.3,0.9976584530014023,0.004179108550877159
12.35,0.9977728690646782,0.0039870343879903625
12.4,0.9978796098293914,0.003810831716785372
12.45,0.997979848016441,0.0036483361323716296
12.5,0.9980725114317645,0.003493016286057325
12.55,0.9981623993675263,0.003341721017348863
12.6,0.9982433350127142,0.003208394810409064
12.65,0.998319977775311,0.003075409673111598
12.7,0.9983924106833498,0.002952890630646482
12.75,0.9984589476865743,0.002844101880670884
12.8,0.9985217467341831,0.0027442505618600907
12.85,0.9985806341595687,0.002650460553194909
12.9,0.9986356910365441,0.002562283500105203
12.95,0.9986867308419272,0.0024741070193922757
13.0,0.998734000978187,0.0023993995073904066
13.05,0.9987779777063327,0.002325883030729969
13.1,0.9988204417328019,0.0022544829371063503
13.15,0.9988607193248853,0.0021884440230428587
13.2,0.9988975898021536,0.002128628154853323
13.25,0.9989339647233342,0.002063881711974805
13.3,0.9989665546236267,0.002016382576945659
13.35,0.99899726751012,0.00196566468279471
13.4,0.9990278806967696,0.0019134025557950172
13.45,0.9990554473816583,0.0018674262880128978
13.5,0.9990814374285193,0.0018223437368028535
13.55,0.999105692781864,0.0017801345638385293
13.6,0.9991285901251036,0.0017427089078045515
13.65,0.9991499174454717,0.0017079991157978407
13.7,0.9991698055725914,0.0016756401444304129
13.75,0.9991905371943602,0.0016399326476468003
13.8,0.9992091316551449,0.0016095358028348097
13.85,0.9992260666637174,0.0015791516740793219
13.9,0.9992423355107404,0.0015504178965901226
13.95,0.9992583399175672,0.0015181519347687031
14.0,0.999272701198852,0.0014951755986424816
14.05,0.9992873330091675,0.001466114250567979
14.1,0.9992992475799806,0.0014457678359973373
14.15,0.9993123821449496,0.0014208285640479618
14.2,0.9993241928584784,0.001398060704594985
14.25,0.9993361156177228,0.0013787307653463853
14.3,0.9993472573062868,0.0013553448317901683
14.35,0.9993584642590697,0.0013361568817953327
14.4,0.9993680104160366,0.0013167651423711348
