time,FST,FST_error
0.0,NaN,NaN
0.05,0.9999500000000036,3.580759545793929e-15
0.1,0.9999172844946943,0.0001479717978898887
0.15,0.999895935385978,0.00016365403630512427
0.2,0.9998383078272306,0.00031725593322460893
0.25,0.9997943338667907,0.0004849811345141116
0.3,0.9997842109518588,0.0005072199518629704
0.35,0.9997308616444462,0.0005382675257538753
0.4,0.9996836936520924,0.0006101684907639401
0.45,0.999660712209347,0.000640066382190099
0.5,0.9996026830624508,0.0007700576016628472
0.55,0.9995092357482889,0.0010279030336081904
0.6,0.9994984249251982,0.0010337540253491052
0.65,0.999435871336007,0.0010473104092869588
0.7,0.9993777059345987,0.0011090844436519632
0.75,0.9993379594236304,0.0012519610417729607
0.8,0.99936682469868,0.001182058850435106
0.85,0.9993371727128,0.0011226823658571463
0.9,0.9993508390900699,0.0010030730363520095
0.95,0.9993080220615254,0.0011167438512985465
1.0,0.9993143594767381,0.0010327399184066146
1.05,0.9993033230766644,0.0011234769427873265
1.1,0.999236065888407,0.0012890266923679076
1.15,0.9992237554738013,0.0013976587166272363
1.2,0.9991409709179275,0.0016917349177214902
1.25,0.9991221749336456,0.0017450870120942557
1.3,0.9991820117607861,0.0014609016575338678
1.35,0.9992066687403279,0.0014349004995856153
1.4,0.9992111188978484,0.0014660297115767563
1.45,0.9992607882636585,0.0013686413609395097
1.5,0.9992697097088517,0.0013170786729592137
1.55,0.9992877169093718,0.0011620424191471541
1.6,0.999267476608559,0.0013079641539572803
1.65,0.9993184567886734,0.001335295415788027
1.7,0.9993443375736335,0.0012745435531193359
1.75,0.9993793621422543,0.0012351658745136597
1.8,0.9993902360009224,0.0012311560561364659
1.85,0.9993713420707888,0.0013707239289181355
1.9,0.9993776710222498,0.0013016800572957902
1.95,0.9994410214064176,0.0011859785877385164
2.0,0.9994660368920362,0.0010946996768446391
2.05,0.9994735001808144,0.0010491655778018351
2.1,0.99950618333997,0.0009473213722809463
2.15,0.9995080038714365,0.0009661178708861634
2.2,0.9995207519921273,0.0009535585606536478
2.25,0.9995144940648676,0.001013663655418206
2.3,0.9995099410022111,0.0010910955488908657
2.35,0.9995130341368543,0.0011175444353481389
2.4,0.9995208755267028,0.0010518998167697968
2.45,0.9995295086737638,0.001077971504667471
2.5,0.9995284510693944,0.0010277897682438358
2.55,0.9995210614276344,0.0010593510116903577
2.6,0.999520438200517,0.00107808361367797
2.65,0.9995252841380564,0.0010270660593375495
2.7,0.9995349654996072,0.001001685410087154
2.75,0.9995585644543964,0.0009304341129790555
2.8,0.9995665675331439,0.000919012776568303
2.85,0.9995766874059007,0.0008977629673101218
2.9,0.9995777317171942,0.0009066372006096212
2.95,0.9995883679851607,0.0008677799152020548
3.0,0.9995963495845795,0.0008294349751400578
3.05,0.9996048594555685,0.0008284407579249798
3.1,0.9996108250862641,0.0008068488332559024
3.15,0.9996228789467045,0.0007830611600063345
3.2,0.9996399121759667,0.0007452160166539461
3.25,0.9996504475380746,0.0007262094530875798
3.3,0.999659168423087,0.0006948034133502801
3.35,0.9996672075504672,0.0006929763015284771
3.4,0.9996747937382602,0.0006967812820782735
3.45,0.999674759068354,0.0007131972801696812
3.5,0.9996870653785372,0.0006745128491623837
3.55,0.9996894651088111,0.0006764618520441059
3.6,0.9997024595899887,0.0006478790808617067
3.65,0.9997141141093703,0.0006177959664033059
3.7,0.9997167224283544,0.000616140154640501
3.75,0.9997179131260594,0.0006194955633301065
3.8,0.9997289754539759,0.0005939005678840102
3.85,0.9997352316631666,0.0005757383202546288
3.9,0.9997355298863623,0.0005822179295009996
3.95,0.9997346263937392,0.0005915276336484027
4.0,0.999736495391346,0.0005951319019245493
4.05,0.9997430263017764,0.0005764506114908171
4.1,0.9997473512706043,0.0005788395775752129
4.15,0.999750647104523,0.0005875376103079937
4.2,0.9997503810014381,0.0005905856465530885
4.25,0.9997500284836817,0.0005857498429596124
4.3,0.9997562181439618,0.0005615481300472197
4.35,0.999757220186946,0.00057216060089397
4.4,0.9997630898316878,0.0005524955458390563
4.45,0.9997695863909781,0.000537109620639635
4.5,0.9997699548053463,0.0005371026476293067
4.55,0.999775215800196,0.0005244589579923624
4.6,0.9997785387923999,0.0005228782594608655
4.65,0.9997826217724948,0.000511869885299121
4.7,0.9997882688196619,0.0005025699697809538
4.75,0.9997895940123436,0.0005003846903770529
4.8,0.9997938679168251,0.0004979358733003758
4.85,0.9997945143600927,0.000499631840959192
4.9,0.9997950921319168,0.0005046850921624338
4.95,0.9997974108904631,0.0004999289303934014
5.0,0.9997985686872494,0.0004986835821963908
5.05,0.9998007382321333,0.0004908200552680551
5.1,0.9998020930258065,0.0004936623170415422
5.15,0.9998037359474772,0.0004928877853614597
5.2,0.9998048627421838,0.0004898837778750082
5.25,0.9998058135912387,0.0004964549753522731
5.3,0.9998075735071598,0.0004948513684787819
5.35,0.9998104179054603,0.0004807601047340826
5.4,0.9998104089495083,0.0004824333546691655
5.45,0.9998131988892296,0.00047573998723467534
5.5,0.9998153171733467,0.00046413433732790085
5.55,0.9998166481907436,0.00046180473938931156
5.6,0.9998175649055794,0.0004647994771572044
5.65,0.9998193266766127,0.0004595052194793106
5.7,0.9998192424587435,0.00045707175175384475
5.75,0.9998203172057144,0.00045327076902711784
5.8,0.999821446424303,0.00045229766989644316
5.85,0.9998225236127073,0.0004510170233603113
