time,FST,FST_error
0.0,NaN,NaN
0.05,0.9950000000000027,2.6851789877290913e-15
0.1,0.9984860921979096,0.0029363857002210297
0.15,0.9996235494159387,0.0007427800102279848
0.2,0.9995267397744615,0.0007537931093539386
0.25,0.9993942924165848,0.0008332867576557848
0.3,0.9994112969620589,0.0009078176833656675
0.35,0.9994374764271372,0.0007965445705588118
0.4,0.9991820493481687,0.001110357281585793
0.45,0.9992419005719821,0.0010437815302570537
0.5,0.9991915937839557,0.00120852681276398
0.55,0.9991697035778574,0.0011939242413424608
0.6,0.9991382842411207,0.0012985646608371225
0.65,0.9990678178324175,0.0014036281167116855
0.7,0.9990647432273144,0.0014021236299516188
0.75,0.9990205703074173,0.001385047764570037
0.8,0.9990457016458678,0.0013241204810029137
0.85,0.9989957507682106,0.001423748833925614
0.9,0.998977197344604,0.001557911061108849
0.95,0.9990000183869492,0.0014237617523845051
1.0,0.9989735435766515,0.0014419570729372652
1.05,0.9989949599613894,0.001410243346851204
1.1,0.9990151089925611,0.001396607930684067
1.15,0.999006331598538,0.0014840437983045358
1.2,0.9989905915652051,0.0015035783802009217
1.25,0.9989892651463301,0.0013642609696115644
1.3,0.9990294547850788,0.001337893583113245
1.35,0.9990361700489772,0.001318667796172033
1.4,0.9989988364746005,0.001350966032632689
1.45,0.9990446985149742,0.001195759539997159
1.5,0.9990407829490736,0.0012038394634928567
1.55,0.9990740933856589,0.001259725440899951
1.6,0.9991099715791734,0.0012216263817737927
1.65,0.9991229233230466,0.0011541037891371847
1.7,0.9991470355945329,0.0011411110835968109
1.75,0.9991735041464999,0.001078791735563734
1.8,0.9991888171086124,0.0010328627443785185
1.85,0.999211301767368,0.0010103066678174614
1.9,0.9992658225192624,0.000936927110237662
1.95,0.9992591644794371,0.0009641858178547767
2.0,0.9992641672213414,0.0009609678514991588
2.05,0.999306636358456,0.0009335029311983856
2.1,0.9993136645507278,0.0009763936223396179
2.15,0.9993468120759254,0.0008840781714990666
2.2,0.9993462039571627,0.0009044216147521223
2.25,0.9993934750791678,0.000830653434657662
2.3,0.999428758164393,0.0007981215772496996
2.35,0.9994619595821809,0.0007684030048151484
2.4,0.9994642081318733,0.0007838283309731563
2.45,0.9994780109282161,0.0007701913112192711
2.5,0.9995000304687417,0.0007729728958078528
2.55,0.9995296293996866,0.0007348003315904834
2.6,0.9995175581601801,0.000751803179615609
2.65,0.9995268775664337,0.0007475028992858496
2.7,0.9995439423540227,0.0007047982109965517
2.75,0.9995593892407422,0.0006925080756780379
2.8,0.9995796571700857,0.0006674776753232992
2.85,0.9996070347922813,0.0006119897999571274
2.9,0.9996303614776068,0.0005955139600397712
2.95,0.999638967482583,0.0005919088933136828
3.0,0.9996538964928721,0.0005706083171801097
3.05,0.9996740086245443,0.0005484891595931776
3.1,0.9996918491566739,0.0005342702981889078
3.15,0.9996944085554097,0.0005348065670152734
3.2,0.999712283949554,0.0004885459342203862
3.25,0.9997185262277495,0.00048412354290473434
