time,FST,FST_error
0.0,NaN,NaN
0.05,0.9999995000000012,1.1885769226245598e-15
0.1,0.9999978321595643,2.3586825655522966e-5
0.15,0.9999994337313471,9.292966189771879e-7
0.2,0.9999988549785624,7.402734987273027e-6
0.25,0.999999024116229,6.730012846721294e-6
0.3,0.9999991783807926,4.5483824657606396e-6
0.35,0.9999953257196736,5.481802920908211e-5
0.4,0.999998452725344,1.4810599776331747e-5
0.45,0.9999995000000012,1.176029804814565e-15
0.5,0.9999993080152285,2.7150746912412793e-6
0.55,0.9999988431673466,7.69336117552065e-6
0.6,0.9999966108553199,3.666125905566515e-5
0.65,0.9999937212860853,5.522784389620969e-5
0.7,0.999990639102877,8.543406486987452e-5
0.75,0.9999932848760422,6.318672628129597e-5
0.8,0.9999881298146103,0.000143034930142088
0.85,0.9999868409246934,0.0001716512669233916
0.9,0.99998305354593,0.00022909696520793298
0.95,0.9999830806717966,0.00022126148563119183
1.0,0.9999896414430718,0.00012190912894755795
1.05,0.999989303208945,0.00013006691548763497
1.1,0.9999842705420098,0.0001399685124442793
1.15,0.9999902252763774,9.743239884513673e-5
1.2,0.9999869674815638,0.00012579318092711996
1.25,0.999988012606906,8.934646955597858e-5
1.3,0.9999888331937735,7.115791500311644e-5
1.35,0.9999898677397532,7.111862052002766e-5
1.4,0.9999912610005071,5.972149392737102e-5
1.45,0.9999853325752288,9.158231437896591e-5
1.5,0.9999860915122005,0.00010853260945683608
1.55,0.9999829154867642,0.00010846121150360606
1.6,0.9999837831081804,0.00010801308649519267
1.65,0.9999828329789267,0.00010123433900949322
1.7,0.9999869585526846,7.79840411155797e-5
1.75,0.9999839898843322,0.000104445564912446
1.8,0.9999825914585139,0.00011441207661885712
1.85,0.9999834008575312,0.00010909477451533217
1.9,0.9999857483134484,8.867396987818132e-5
1.95,0.9999869965297536,7.339406526767359e-5
2.0,0.9999856003372263,7.055929738449398e-5
2.05,0.9999864496266322,6.392210427281947e-5
2.1,0.9999882716469836,5.074384085272576e-5
2.15,0.9999866729873271,5.5085233365831656e-5
2.2,0.9999877020573552,5.8357818869080586e-5
2.25,0.999989945261391,4.756725255089608e-5
2.3,0.9999908220798313,4.724438034215377e-5
2.35,0.9999904156617121,3.966945891747531e-5
2.4,0.9999878983437988,5.09243342421996e-5
2.45,0.9999860447218871,5.937827021924144e-5
2.5,0.9999836500512099,7.19887919601732e-5
2.55,0.9999829534219568,7.721653094300847e-5
2.6,0.9999858962321586,6.400834563748619e-5
2.65,0.9999865847971887,5.548486206644268e-5
2.7,0.9999867944177102,5.347713927829002e-5
2.75,0.999985127389136,5.9474259750125536e-5
2.8,0.9999853166430226,6.063620598754326e-5
2.85,0.9999862179033946,5.8046076805102825e-5
2.9,0.9999868614848368,5.74572422972269e-5
2.95,0.9999859206226549,5.722953528793403e-5
3.0,0.9999855285606317,5.4992404845516667e-5
3.05,0.9999862276849859,4.719117420510799e-5
3.1,0.9999870748880126,4.035397258170637e-5
3.15,0.9999854354557381,4.833488213016751e-5
3.2,0.9999857611798489,4.625364438487808e-5
3.25,0.9999843190651121,5.0214927041756495e-5
3.3,0.9999857632179182,4.1619576995733415e-5
3.35,0.9999845335933211,4.5487633346319746e-5
3.4,0.9999846852493894,4.54814629468203e-5
3.45,0.9999843744419643,4.825563026577171e-5
3.5,0.9999838650554945,5.0989832661931696e-5
3.55,0.9999839120400233,5.431228767245378e-5
3.6,0.9999819241135188,5.7161424775285445e-5
3.65,0.99998251611081,5.072489905741425e-5
3.7,0.999981880316122,5.32473231934207e-5
3.75,0.9999811186664391,5.8586214351992175e-5
3.8,0.9999803826727797,5.9819265369711304e-5
3.85,0.9999808063765018,5.682915159297342e-5
3.9,0.9999815835359225,5.398716873467727e-5
3.95,0.9999819835186075,5.1051946926322825e-5
4.0,0.9999822388232813,4.9829696899575035e-5
4.05,0.9999829628214933,4.6445990726601235e-5
4.1,0.999982731271031,4.9938268340996926e-5
4.15,0.9999825859188377,4.7451835682450076e-5
4.2,0.9999828283705606,4.546204726363067e-5
4.25,0.9999823264345064,4.617114709932153e-5
4.3,0.9999823353984623,4.506473727727042e-5
4.35,0.9999826590886436,4.406604910364652e-5
4.4,0.9999822943747024,4.336177436087385e-5
4.45,0.9999827844064292,4.322555852689729e-5
